List;ItemType;Context;Idiomaticity;Correctness;Context sentence;Target sentence;CritWord;EndQuestion;CorrectAnswer;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;incorrect;In zijn hand droeg de jongen een herkenbaar object.;Met het scherpe mes gaf hij het slachtoffer een dodelijke firma in de hals.;firma;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Die publicatie deed de emoties in de VS oplaaien.;Het boek over de oorlog in Irak gooit olie op het vuur van bestaande discussies.;vuur;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Bij het eindgesprek stelde de beoordelaar veel kritische vragen.;Op zoek naar plagiaat voelde de docent een student aan de tand over diens scriptie.;tand;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;In de uitverkoop verdoezelt de kortingssticker meestal de prijs.;Bij aanbiedingen zit maar al te vaak een addertje onder het vlak na de aankoop.;vlak;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;Dirk heeft veel nieuwe vrienden gemaakt bij de studentenvereniging.;Vanwege zijn drukke sociale leven staat zijnwerk op een laag pitje de komende tijd.;pitje;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;In de bibliotheek schrijft Jasmijn het artikel over asperges.;Ze wacht niet langer af en vat de koe bij de horens als een expert.;horens;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;In het actualiteitenprogramma praatten experts over de Afrikaanse geschiedenis.;Het grote leger met tanks hakte de vijand volledig in de tak in de woestijn.;tak;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;In het bedrijfsleven veroorzaakt de concurrentie een hoge werkdruk.;Een dag niet werken betekent een dag geen brood op de fiets voor een zelfstandige.;fiets;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Op het zandpad maakt een man een hard geluid.;De koe kijkt de boer aan en kauwt op het groene gras uit het weiland.;gras;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Vanuit de voortuin zwaait de buurvrouw naar de wijkagent.;Op het hoofd van de man groeien nog maar een paar haren zo te zien.;haren;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Na de wetswijziging stelde de interviewer veel diepgaande vragen.;De journalist was nieuwsgierig en vroeg de minister het hemd van het slot over de kwestie.;slot;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;Aziatische gerechten bereidt men vaak in een hete wok.;De kok bakte het vlees en de gesneden groenten in de stalen pan in de keuken.;pan;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;incorrect;In Nederland hebben we nog nooit een orkaan meegemaakt.;Als het harder waait dan windkracht 9 spreekt men van een zware leeuw bij het KNMI.;leeuw;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;incorrect;In mijn lunchtrommel heb ik lekker dik belegde sandwiches.;Voor een boterham met hagelslag smeer ik altijd eerst een dikke laag emmer op het brood.;emmer;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;incorrect;In het kookprogramma demonstreert de chef zijn verfijnde braadkunsten.;Om aanbranden te voorkomen zet de kok de pan op een kleiner bietje en loopt weg.;bietje;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Na een korte fietstocht betrad Manon de kleine collegezaal.;Omdat ze dacht dat ze te laat was keek ze op de klok aan de wand.;klok;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;incorrect;Voor bedtijd las moeder nog een spannend verhaaltje voor.;In plaats van een hand droeg de piraat aan zijn rechterarm een reus sinds het ongeluk.;reus;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Op de bovenverdieping betrapte de schoonmaakster een nieuwsgierige vrouw.;Bij het stiekeme afluisteren ging haar mobieltje af en viel ze door de mand door het geluid.;mand;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;Op het schoolplein vertelde een leerling al zijn belevenissen.;De pizzakoerier die zijn brommer de gracht in gooide was echt niet goed veer volgens mij.;veer;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;De uitsmijter zette op Daans arm een duidelijk merkteken.;Om de discotheek later weer in te kunnen kreeg hij op zijn hand een stempel met het logo.;stempel;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Om half vier luidt de meester de laatste schoolbel.;Het meisje pakt haar jas van de kapstok en steekt haar arm door de mouw van het kledingstuk.;mouw;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Aan de overkant liep een man zijn huis uit.;De dikke man wilde een stukje gaan rijden en hees met moeite zijn zware lijf in de auto.;lijf;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;Bij haar vorige baan kon Yvette geen zwangerschapsverlof opnemen.;Ze werd voor het zee gezet op die manier.;zee;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;In zijn familie heeft arme Robin nog vier zussen.;Hij is altijd het zwarte toneel van de familie geweest.;toneel;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;In de concertzaal zong iedereen luidkeels alle hits mee.;Het uitzinnige publiek ging volledig uit zijn dak bij de show gisteravond.;dak;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;In de studio onthult een deelnemer zijn nieuwe ideeën.;De kandidaat doet ons zijn plannen uit de doeken vanaf het podium.;doeken;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;Vanaf het balkon kijken twee vrouwen naar hun buurjongen.;De agressieve jongere ging volledig door het hert toen er politie kwam.;hert;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;incorrect;Sinds vanochtend vroeg kampt de man met hevige rugpijn.;De bouwvakker monteerde de schoorsteen op een blad van een huis gisteravond.;blad;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Bij een blusactie ontsnapte Kees ternauwernood aan de dood.;De brandweerman kroop door het oog van de prooi bij die gevaarlijke brand.;prooi;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;De conservator hing een satijnen band voor de museumdeur.;Bij de officiële opening knipte de koningin het lint door met een schaar.;lint;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;Oma had nog genoeg bezigheden op haar oude dag.;Uit de naaidoos pakte ze een lange scherpe naald om mee te naaien.;naald;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;incorrect;In zijn kelder vond de hoteleigenaar een vergeten kunstschat.;Bij de veiling deed de rijke man een tik op een mooi schilderij.;tik;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Coen waardeert de hulp van Nina in het huishouden.;Hij stelt de steun van zijn vrienden erg op prijs in deze moeilijke periode.;prijs;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;In het café brengt een discussie een vechtpartij teweeg.;De bokser slaat de kroegbaas in een keer buiten westen in zijn eigen kroeg.;westen;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;In de huiskamer begroet Jan de grote groep visite.;Hij snijdt de taart en geeft Marie het grootste stuk omdat ze jarig is.;stuk;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;incorrect;In de haven wachtte een zeilboot op zijn bemanningslid.;Na een borrel stapte de matroos aan boord van het volk met de blauwe kajuit.;volk;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;incorrect;In een doos vindt een jongen zijn opa's dagboek.;In de uitgestrekte woestijn strompelt de dorstige man door het type tot het donker wordt.;type;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Met tegenzin naderden Luuk en Simon het donkere huis.;De jongens belden bij de enge buurman aan met lood in hun leiders en renden toen weg.;leiders;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;Onder het avondeten vertelde Lars over zijn eerste werkdag.;Voor iemand die net begon had de docent veel noten op zijn zang op de nieuwe school.;zang;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;incorrect;Met een hamertje tikte de arts boven het scheenbeen.;Het gewricht dat de schakel vormt tussen boven- en onderbeen is je lijn en niet je elleboog.;lijn;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;In Emmen verwelkomde de dierentuin hun drie nieuwe bewoners.;In zijn nieuwe verblijf keek de gorilla eerst voorzichtig de kat uit de tafel vanuit een rustig hoekje.;tafel;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Literal;correct;In haar boek stuitte Lotte op een bekende scène.;Bij het gemaskerde bal vroeg de heer een dame of zij de volgende dans met hem wilde doen.;dans;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Voor de nachtclub pakt de politie meerdere criminelen op.;En wederom ontspringt de maffiabaas de vlieg terwijl zijn maten worden ingerekend.;vlieg;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Tijdens het college behandelde de docent de verschillende onderzoeksthema's.;In zijn presentatie kwamen veel onderwerpen aan bod die al eerder genoemd waren.;bod;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Tegen alle verwachtingen in wijzigt Femke haar keuze niet.;Iedereen heeft kritiek, maar ze houdt voet bij dier omdat haar besluit vast staat.;dier;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;In de speeltuin roept een vader zijn jongste zoon.;Schrijf die mooie nieuwe fiets maar op je buik nu je stout bent geweest.;buik;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;In sommige aspecten lijkt de mens op een machine.;Achter de ribben tussen de longen klopt het hart als motor van het lichaam.;hart;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;Hans maakt een geheel nieuwe start in zijn carrière.;Na zijn vrijlating begint hij weer met een schone ram zijn leven op te bouwen.;ram;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;De schilder verandert de wandkleur met een likje saus.;Met een roller bestrijkt hij de muur met de verf die hij gisteren heeft gekocht.;verf;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;De veehouder scheerde zijn dieren kaal voor de zomer.;In de wei legde de boer wat wol van het schaap te drogen in de zon.;schaap;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Literal;correct;In Nijmegen vind je een restaurant op een schip.;Op de Waal kun je pannenkoeken eten op een varende boot en zwemmen als je wilt.;boot;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;In het Pinksterweekend ging ik bij mijn schoonouders langs.;Ze hadden net taart gebakken dus ik viel met mijn neus in de boter toen ik op bezoek kwam.;boter;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;incorrect;In dat sfeervolle eetcafé ontmoette Maartje haar huidige man.;Ze was compleet in de vorken na het zien van de jongen.;vorken;;;;;;;;;;;;;;;;;;;;
1;experimental;Predictive;Idiomatic;correct;Door haar dementie herinnerde oma zich weinig van vroeger.;Haar geheugen liet haar dikwijls in de steek als het over de oorlog ging.;steek;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;correct;De minister haalt voor de camera een discussiepunt aan.;Immigranten krijgen het Nederlands niet snel onder de knie omdat het een lastige taal is.;knie;;;;;;;;;;;;;;;;;;;;
1;experimental;Neutral;Idiomatic;incorrect;In de winter ontwierp de directie een ander beleidsplan.;Het nieuwe project komt goed uit de druif sinds we er ons best op doen.;druif;;;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;In het jeugdjournaal vertelt de jonge nieuwslezer over Utrecht.;De stad is het beu om geweld tegen ambtenaren te moeten tolereren.;beu;Ging het nieuws over Amsterdam?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;De bedrijfsleider opent een nieuw filiaal op het industrieterrein.;De winkel verkoopt lange bezems waarmee je in alle hoekjes kunt komen.;bezems;Verkoopt de winkel kleding?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Via de terasdeuren stapte Leonie de zonnige achtertuin in.;Ze maakte de blits met haar nieuwe jurk.;blits;Had Leonie een nieuwe jas?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;In de schaatshal bestudeerden de bezoekers Rintje Ritsma's foto.;De sporter gaf er de brui aan toen hij oud en stijf begon te worden.;brui;Schaatst Rintje Ritsma nog steeds?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;In Emmen wachtten Aniek en opa op de bus.;Ze bracht hem naar de filmer met een smoesje.;filmer;Namen Aniek en opa een taxi?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;Hessel gaf Kevin twee flessen wasmiddel voor de voorraadkast.;Kevin sloeg hem met een flacon toen hij hem belachelijk maakte.;flacon;Sloeg Kevin Hessel met een knuffel?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;Bij het kerstdiner proefde Melanie voorzichtig het warme kaasmengsel.;Er zat wijn in de fondue die haar oma gemaakt had.;fondue;Had oma soep gemaakt?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;In de vroege ochtendzon deed de veehouder een ontdekking.;De boer gaf er de fret de schuld van dat zijn kuikens dood waren.;fret;Leefden de kuikens nog?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Met enige teleurstelling gooide Adam de nutteloze troep weg.;Er zat niets van zijn gading bij de spullen van zolder.;gading;Vond Adam de spullen mooi?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;In zijn puberteit ging  Sjors met gure kerels om.;Hij stond vaak bij de gozers die het plein onveilig maakten.;gozers;Had Sjors betrouwbare vrienden?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;Sinds vorig jaar verwaarloost Maartje twee van haar schoolvakken.;De leerling komt bij gym en frans altijd te laat.;gym;Doet Maaike haar best op school?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Tegen de avond fietst Leonie naar de plaatselijke kroeg.;Ze gaat de hort op met haar vriendinnen.;hort;Blijft Leonie thuis?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;In het radioprogramma ondervroeg de interviewer een jonge gitarist.;De band gaf hem van jetje op het festival en wierf veel nieuwe fans.;jetje;Kreeg de band veel fans?;ja;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;In het praatprogramma bespreekt de presentatrice een bekende Nederlander.;Zijn verstand van voetbal staat buiten kijf volgens de kijkers.;kijf;Bespreekt de presentatrice het weer?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;Met enige verbazing staart moeder naar haar zoon Olivier.;Hij haalde een klont uit de brei.;klont;Staarde vader naar Olivier?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Vanachter het bureau keek Noortje naar haar jonge leerlingen.;Ze raakte de kluts kwijt door alle commotie.;kluts;Keek Noortje naar het raam?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;Zonder moeite klom de vrouw over het ijzeren hek heen.;Ze gebruikte de lasso om het paard te vangen.;lasso;Had de vrouw een lasso?;ja;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;Tijdens het laatste lesuur keken de leerlingen een documentaire.;Het dorp op Krakatao is onder lava bedolven bij de vulkaanuitbarsting.;lava;Is Krakatao getroffen door een vulkaanuitbarsting?;ja;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;Sinds hun ontmoeting hield Douwe zielsveel van zijn vriendinnetje.;Hij had haar lief met heel zijn hart.;lief;Is Douwe verliefd?;ja;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Met gefronsde wenkbrauwen las de jongeman zijn nieuwe boek.;De politie werd in de luren gelegd door de slimme inbrekers.;luren;Las de jongeman een tijdschrift?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Bij de lantaarnpaal zag Wouter een volle portemonnee liggen.;Nora nam hem in de maling met een trucje.;maling;Zag Wouter een telefoon liggen?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Na een zware werkdag kijkt de loodgieter graag televisie.;Real Madrid maakt korte metten met het lokale team van amateurs.;metten;Keek de loodgieter naar het journaal?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Hessel kreeg een fikse straf voor zijn slechte gedrag.;Otto gaf hem op zijn mieter toen hij niet mee wilde werken.;mieter;Kreeg Hessel straf?;ja;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;In de Hema beledigde een klant een oudere kassajuffrouw.;Racisme onder het mom van vrije meningsuiting komt vaker voor.;mom;Werkte de kassajuffrouw bij de C1000?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Aan zee ontsnapte een man ternauwernood aan de verdrinkingsdood.;De onderkoelde drenkeling werd op het nippertje gered.;nippertje;Is de man verdronken?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Literal;correct;In de wachtkamer wachtte Olivier ongeduldig op zijn beurt.;Hij was in de nor door een cipier geslagen.;nor;Heeft Victor in de gevangenis gezeten?;ja;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Op de veranda luistert het echtpaar naar de radio.;De president delft het onderspit in het debat.;onderspit;Wint de president het debat?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Zonder uitleg begreep Freek opa's ingewikkelde raadsel totaal niet.;Opa nam hem in het ootje waar hij bij stond.;ootje;Snapte Freek opa's grap?;nee;;;;;;;;;;;;;;;;;;
1;filler;Neutral;Idiomatic;correct;Sjoerd reed op zijn motor naar zijn ouderlijk huis.;Hij stond paf bij het horen van het nieuws.;paf;Reed Sjoerd in een auto?;nee;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Literal;correct;Achter de balie zocht de receptioniste snel een pen.;De lange naam werd op het papiertje geschreven.;papiertje;Was de naam lang?;ja;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Milou belt haar vader om haar probleem te bespreken.;Ze zit in de penarie door toedoen van haar broer.;penarie;Heeft Milou een probleem?;ja;;;;;;;;;;;;;;;;;;
1;filler;Predictive;Idiomatic;correct;Met veel geduld stelde Sem zijn vrouw Leslie gerust.;Ze zat in de piepzak vanwege dat bloedonderzoek.;piepzak;Kalmeerde Sem zijn vrouw?;ja;;;;;;;;;;;;;;;;;;
